Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,10,0,0,1,0,3,1
2,10.336134453781513,0,0,1.0168067226890756,0,3.042016806722689,1.0252100840336134
3,10.672268907563026,0,0,1.0336134453781511,0,3.084033613445378,1.0504201680672267
4,11.00840336134454,0,0,1.0504201680672267,0,3.126050420168067,1.07563025210084
5,11.344537815126053,0,0,1.0672268907563023,0,3.1680672268907557,1.1008403361344534
6,11.680672268907566,0,0,1.0840336134453779,0,3.2100840336134446,1.1260504201680668
7,12.01680672268908,0,0,1.1008403361344534,0,3.2521008403361336,1.1512605042016801
8,12.352941176470592,0,0,1.117647058823529,0,3.2941176470588225,1.1764705882352935
9,12.689075630252105,0,0,1.1344537815126046,0,3.3361344537815114,1.2016806722689068
10,13.025210084033619,0,0,1.1512605042016801,0,3.3781512605042003,1.2268907563025202
11,13.361344537815132,0,0,1.1680672268907557,0,3.4201680672268893,1.2521008403361336
12,13.697478991596645,0,0,1.1848739495798313,0,3.462184873949578,1.277310924369747
13,14.033613445378158,0,0,1.2016806722689068,0,3.504201680672267,1.3025210084033603
14,14.369747899159671,0,0,1.2184873949579824,0,3.546218487394956,1.3277310924369736
15,14.705882352941185,0,0,1.235294117647058,0,3.588235294117645,1.352941176470587
16,15.042016806722698,0,0,1.2521008403361336,0,3.630252100840334,1.3781512605042003
17,15.378151260504211,0,0,1.2689075630252091,0,3.672268907563023,1.4033613445378137
18,15.714285714285724,0,0,1.2857142857142847,0,3.7142857142857117,1.428571428571427
19,16.050420168067237,0,0,1.3025210084033603,0,3.7563025210084007,1.4537815126050404
20,16.38655462184875,0,0,1.3193277310924358,0,3.7983193277310896,1.4789915966386538
21,16.72268907563026,0,0,1.3361344537815114,0,3.8403361344537785,1.5042016806722671
22,17.05882352941177,0,0,1.352941176470587,0,3.8823529411764675,1.5294117647058805
23,17.394957983193283,0,0,1.3697478991596626,0,3.9243697478991564,1.5546218487394938
24,17.731092436974794,0,0,1.3865546218487381,0,3.9663865546218453,1.5798319327731072
25,18.067226890756306,0,0,1.4033613445378137,0,4.008403361344534,1.6050420168067205
26,18.403361344537817,0,0,1.4201680672268893,0,4.050420168067223,1.630252100840334
27,18.73949579831933,0,0,1.4369747899159648,0,4.092436974789912,1.6554621848739473
28,19.07563025210084,0,0,1.4537815126050404,0,4.134453781512601,1.6806722689075606
29,19.41176470588235,0,0,1.470588235294116,0,4.17647058823529,1.705882352941174
30,19.747899159663863,0,0,1.4873949579831915,0,4.218487394957979,1.7310924369747873
31,20.084033613445374,0,0,1.5042016806722671,0,4.260504201680668,1.7563025210084007
32,20.420168067226886,0,0,1.5210084033613427,0,4.302521008403357,1.781512605042014
33,20.756302521008397,0,0,1.5378151260504183,0,4.344537815126046,1.8067226890756274
34,21.09243697478991,0,0,1.5546218487394938,0,4.386554621848735,1.8319327731092407
35,21.42857142857142,0,0,1.5714285714285694,0,4.4285714285714235,1.857142857142854
36,21.76470588235293,0,0,1.588235294117645,0,4.470588235294112,1.8823529411764675
37,22.100840336134443,0,0,1.6050420168067205,0,4.512605042016801,1.9075630252100808
38,22.436974789915954,0,0,1.621848739495796,0,4.55462184873949,1.9327731092436942
39,22.773109243697466,0,0,1.6386554621848717,0,4.596638655462179,1.9579831932773075
40,23.109243697478977,0,0,1.6554621848739473,0,4.638655462184868,1.9831932773109209
41,23.44537815126049,0,0,1.6722689075630228,0,4.680672268907557,2.0084033613445342
42,23.781512605042,0,0,1.6890756302520984,0,4.722689075630246,2.0336134453781476
43,24.11764705882351,0,0,1.705882352941174,0,4.764705882352935,2.058823529411761
44,24.453781512605023,0,0,1.7226890756302495,0,4.806722689075624,2.0840336134453743
45,24.789915966386534,0,0,1.739495798319325,0,4.848739495798313,2.1092436974789877
46,25.126050420168045,0,0,1.7563025210084007,0,4.890756302521002,2.134453781512601
47,25.462184873949557,0,0,1.7731092436974762,0,4.932773109243691,2.1596638655462144
48,25.79831932773107,0,0,1.7899159663865518,0,4.9747899159663795,2.1848739495798277
49,26.13445378151258,0,0,1.8067226890756274,0,5.0168067226890685,2.210084033613441
50,26.47058823529409,0,0,1.823529411764703,0,5.058823529411757,2.2352941176470544
51,26.806722689075603,0,0,1.8403361344537785,0,5.100840336134446,2.260504201680668
52,27.142857142857114,0,0,1.857142857142854,0,5.142857142857135,2.285714285714281
53,27.478991596638625,0,0,1.8739495798319297,0,5.184873949579824,2.3109243697478945
54,27.815126050420137,0,0,1.8907563025210052,0,5.226890756302513,2.336134453781508
55,28.151260504201648,0,0,1.9075630252100808,0,5.268907563025202,2.361344537815121
56,28.48739495798316,0,0,1.9243697478991564,0,5.310924369747891,2.3865546218487346
57,28.82352941176467,0,0,1.941176470588232,0,5.35294117647058,2.411764705882348
58,29.159663865546182,0,0,1.9579831932773075,0,5.394957983193269,2.4369747899159613
59,29.495798319327694,0,0,1.974789915966383,0,5.436974789915958,2.4621848739495746
60,29.831932773109205,0,0,1.9915966386554587,0,5.478991596638647,2.487394957983188
61,30.168067226890717,0,0,2.0084033613445342,0,5.521008403361336,2.5126050420168013
62,30.504201680672228,0,0,2.02521008403361,0,5.5630252100840245,2.5378151260504147
63,30.84033613445374,0,0,2.0420168067226854,0,5.605042016806713,2.563025210084028
64,31.17647058823525,0,0,2.058823529411761,0,5.647058823529402,2.5882352941176414
65,31.512605042016762,0,0,2.0756302521008365,0,5.689075630252091,2.6134453781512548
66,31.848739495798274,0,0,2.092436974789912,0,5.73109243697478,2.638655462184868
67,32.18487394957979,0,0,2.1092436974789877,0,5.773109243697469,2.6638655462184815
68,32.5210084033613,0,0,2.1260504201680632,0,5.815126050420158,2.689075630252095
69,32.85714285714281,0,0,2.142857142857139,0,5.857142857142847,2.714285714285708
70,33.19327731092432,0,0,2.1596638655462144,0,5.899159663865536,2.7394957983193216
71,33.529411764705834,0,0,2.17647058823529,0,5.941176470588225,2.764705882352935
72,33.865546218487346,0,0,2.1932773109243655,0,5.983193277310914,2.7899159663865483
73,34.20168067226886,0,0,2.210084033613441,0,6.025210084033603,2.8151260504201616
74,34.53781512605037,0,0,2.2268907563025166,0,6.067226890756292,2.840336134453775
75,34.87394957983188,0,0,2.243697478991592,0,6.1092436974789806,2.8655462184873883
76,35.21008403361339,0,0,2.260504201680668,0,6.1512605042016695,2.8907563025210017
77,35.5462184873949,0,0,2.2773109243697434,0,6.193277310924358,2.915966386554615
78,35.882352941176414,0,0,2.294117647058819,0,6.235294117647047,2.9411764705882284
79,36.218487394957926,0,0,2.3109243697478945,0,6.277310924369736,2.9663865546218418
80,36.55462184873944,0,0,2.32773109243697,0,6.319327731092425,2.991596638655455
81,36.89075630252095,0,0,2.3445378151260456,0,6.361344537815114,3.0168067226890685
82,37.22689075630246,0,0,2.361344537815121,0,6.403361344537803,3.042016806722682
83,37.56302521008397,0,0,2.378151260504197,0,6.445378151260492,3.067226890756295
84,37.89915966386548,0,0,2.3949579831932724,0,6.487394957983181,3.0924369747899085
85,38.235294117646994,0,0,2.411764705882348,0,6.52941176470587,3.117647058823522
86,38.571428571428505,0,0,2.4285714285714235,0,6.571428571428559,3.1428571428571352
87,38.90756302521002,0,0,2.445378151260499,0,6.613445378151248,3.1680672268907486
88,39.24369747899153,0,0,2.4621848739495746,0,6.655462184873937,3.193277310924362
89,39.57983193277304,0,0,2.47899159663865,0,6.6974789915966255,3.2184873949579753
90,39.91596638655455,0,0,2.495798319327726,0,6.7394957983193144,3.2436974789915887
91,40.25210084033606,0,0,2.5126050420168013,0,6.781512605042003,3.268907563025202
92,40.588235294117574,0,0,2.529411764705877,0,6.823529411764692,3.2941176470588154
93,40.924369747899085,0,0,2.5462184873949525,0,6.865546218487381,3.3193277310924287
94,41.2605042016806,0,0,2.563025210084028,0,6.90756302521007,3.344537815126042
95,41.59663865546211,0,0,2.5798319327731036,0,6.949579831932759,3.3697478991596554
96,41.93277310924362,0,0,2.596638655462179,0,6.991596638655448,3.394957983193269
97,42.26890756302513,0,0,2.6134453781512548,0,7.033613445378137,3.420168067226882
98,42.60504201680664,0,0,2.6302521008403303,0,7.075630252100826,3.4453781512604955
99,42.941176470588154,0,0,2.647058823529406,0,7.117647058823515,3.470588235294109
100,43.277310924369665,0,0,2.6638655462184815,0,7.159663865546204,3.4957983193277222
101,43.61344537815118,0,0,2.680672268907557,0,7.201680672268893,3.5210084033613356
102,43.94957983193269,0,0,2.6974789915966326,0,7.243697478991582,3.546218487394949
103,44.2857142857142,0,0,2.714285714285708,0,7.2857142857142705,3.5714285714285623
104,44.62184873949571,0,0,2.7310924369747838,0,7.327731092436959,3.5966386554621756
105,44.95798319327722,0,0,2.7478991596638593,0,7.369747899159648,3.621848739495789
106,45.294117647058734,0,0,2.764705882352935,0,7.411764705882337,3.6470588235294024
107,45.630252100840245,0,0,2.7815126050420105,0,7.453781512605026,3.6722689075630157
108,45.96638655462176,0,0,2.798319327731086,0,7.495798319327715,3.697478991596629
109,46.30252100840327,0,0,2.8151260504201616,0,7.537815126050404,3.7226890756302424
110,46.63865546218478,0,0,2.831932773109237,0,7.579831932773093,3.747899159663856
111,46.97478991596629,0,0,2.8487394957983128,0,7.621848739495782,3.773109243697469
112,47.3109243697478,0,0,2.8655462184873883,0,7.663865546218471,3.7983193277310825
113,47.64705882352931,0,0,2.882352941176464,0,7.70588235294116,3.823529411764696
114,47.983193277310825,0,0,2.8991596638655395,0,7.747899159663849,3.848739495798309
115,48.319327731092336,0,0,2.915966386554615,0,7.789915966386538,3.8739495798319226
116,48.65546218487385,0,0,2.9327731092436906,0,7.8319327731092265,3.899159663865536
117,48.99159663865536,0,0,2.949579831932766,0,7.8739495798319155,3.9243697478991493
118,49.32773109243687,0,0,2.9663865546218418,0,7.915966386554604,3.9495798319327626
119,49.66386554621838,0,0,2.9831932773109173,0,7.957983193277293,3.974789915966376
120,50,0,0,3,0,8,4
