Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,8,8,0,1,1,1,1
2,8.142857142857142,8.142857142857142,0,1.0336134453781514,1.0168067226890756,1.0756302521008403,1.0252100840336134
3,8.285714285714285,8.285714285714285,0,1.0672268907563027,1.0336134453781511,1.1512605042016806,1.0504201680672267
4,8.428571428571427,8.428571428571427,0,1.100840336134454,1.0504201680672267,1.2268907563025209,1.07563025210084
5,8.57142857142857,8.57142857142857,0,1.1344537815126055,1.0672268907563023,1.3025210084033612,1.1008403361344534
6,8.714285714285712,8.714285714285712,0,1.1680672268907568,1.0840336134453779,1.3781512605042014,1.1260504201680668
7,8.857142857142854,8.857142857142854,0,1.2016806722689082,1.1008403361344534,1.4537815126050417,1.1512605042016801
8,8.999999999999996,8.999999999999996,0,1.2352941176470595,1.117647058823529,1.529411764705882,1.1764705882352935
9,9.142857142857139,9.142857142857139,0,1.268907563025211,1.1344537815126046,1.6050420168067223,1.2016806722689068
10,9.285714285714281,9.285714285714281,0,1.3025210084033623,1.1512605042016801,1.6806722689075626,1.2268907563025202
11,9.428571428571423,9.428571428571423,0,1.3361344537815136,1.1680672268907557,1.756302521008403,1.2521008403361336
12,9.571428571428566,9.571428571428566,0,1.369747899159665,1.1848739495798313,1.8319327731092432,1.277310924369747
13,9.714285714285708,9.714285714285708,0,1.4033613445378164,1.2016806722689068,1.9075630252100835,1.3025210084033603
14,9.85714285714285,9.85714285714285,0,1.4369747899159677,1.2184873949579824,1.9831932773109238,1.3277310924369736
15,9.999999999999993,9.999999999999993,0,1.470588235294119,1.235294117647058,2.058823529411764,1.352941176470587
16,10.142857142857135,10.142857142857135,0,1.5042016806722704,1.2521008403361336,2.1344537815126046,1.3781512605042003
17,10.285714285714278,10.285714285714278,0,1.5378151260504218,1.2689075630252091,2.210084033613445,1.4033613445378137
18,10.42857142857142,10.42857142857142,0,1.5714285714285732,1.2857142857142847,2.2857142857142856,1.428571428571427
19,10.571428571428562,10.571428571428562,0,1.6050420168067245,1.3025210084033603,2.361344537815126,1.4537815126050404
20,10.714285714285705,10.714285714285705,0,1.638655462184876,1.3193277310924358,2.4369747899159666,1.4789915966386538
21,10.857142857142847,10.857142857142847,0,1.6722689075630273,1.3361344537815114,2.512605042016807,1.5042016806722671
22,10.99999999999999,10.99999999999999,0,1.7058823529411786,1.352941176470587,2.5882352941176476,1.5294117647058805
23,11.142857142857132,11.142857142857132,0,1.73949579831933,1.3697478991596626,2.663865546218488,1.5546218487394938
24,11.285714285714274,11.285714285714274,0,1.7731092436974814,1.3865546218487381,2.7394957983193287,1.5798319327731072
25,11.428571428571416,11.428571428571416,0,1.8067226890756327,1.4033613445378137,2.815126050420169,1.6050420168067205
26,11.571428571428559,11.571428571428559,0,1.840336134453784,1.4201680672268893,2.8907563025210097,1.630252100840334
27,11.714285714285701,11.714285714285701,0,1.8739495798319354,1.4369747899159648,2.96638655462185,1.6554621848739473
28,11.857142857142843,11.857142857142843,0,1.9075630252100868,1.4537815126050404,3.0420168067226907,1.6806722689075606
29,11.999999999999986,11.999999999999986,0,1.9411764705882382,1.470588235294116,3.117647058823531,1.705882352941174
30,12.142857142857128,12.142857142857128,0,1.9747899159663895,1.4873949579831915,3.1932773109243717,1.7310924369747873
31,12.28571428571427,12.28571428571427,0,2.008403361344541,1.5042016806722671,3.2689075630252122,1.7563025210084007
32,12.428571428571413,12.428571428571413,0,2.042016806722692,1.5210084033613427,3.3445378151260527,1.781512605042014
33,12.571428571428555,12.571428571428555,0,2.075630252100843,1.5378151260504183,3.4201680672268933,1.8067226890756274
34,12.714285714285698,12.714285714285698,0,2.1092436974789943,1.5546218487394938,3.4957983193277338,1.8319327731092407
35,12.85714285714284,12.85714285714284,0,2.1428571428571455,1.5714285714285694,3.5714285714285743,1.857142857142854
36,12.999999999999982,12.999999999999982,0,2.1764705882352966,1.588235294117645,3.647058823529415,1.8823529411764675
37,13.142857142857125,13.142857142857125,0,2.2100840336134477,1.6050420168067205,3.7226890756302553,1.9075630252100808
38,13.285714285714267,13.285714285714267,0,2.243697478991599,1.621848739495796,3.798319327731096,1.9327731092436942
39,13.42857142857141,13.42857142857141,0,2.27731092436975,1.6386554621848717,3.8739495798319363,1.9579831932773075
40,13.571428571428552,13.571428571428552,0,2.310924369747901,1.6554621848739473,3.949579831932777,1.9831932773109209
41,13.714285714285694,13.714285714285694,0,2.3445378151260523,1.6722689075630228,4.025210084033617,2.0084033613445342
42,13.857142857142836,13.857142857142836,0,2.3781512605042034,1.6890756302520984,4.100840336134457,2.0336134453781476
43,13.999999999999979,13.999999999999979,0,2.4117647058823546,1.705882352941174,4.176470588235297,2.058823529411761
44,14.142857142857121,14.142857142857121,0,2.4453781512605057,1.7226890756302495,4.252100840336137,2.0840336134453743
45,14.285714285714263,14.285714285714263,0,2.478991596638657,1.739495798319325,4.327731092436977,2.1092436974789877
46,14.428571428571406,14.428571428571406,0,2.512605042016808,1.7563025210084007,4.403361344537817,2.134453781512601
47,14.571428571428548,14.571428571428548,0,2.546218487394959,1.7731092436974762,4.478991596638657,2.1596638655462144
48,14.71428571428569,14.71428571428569,0,2.5798319327731103,1.7899159663865518,4.554621848739497,2.1848739495798277
49,14.857142857142833,14.857142857142833,0,2.6134453781512614,1.8067226890756274,4.6302521008403374,2.210084033613441
50,14.999999999999975,14.999999999999975,0,2.6470588235294126,1.823529411764703,4.7058823529411775,2.2352941176470544
51,15.142857142857117,15.142857142857117,0,2.6806722689075637,1.8403361344537785,4.781512605042018,2.260504201680668
52,15.28571428571426,15.28571428571426,0,2.714285714285715,1.857142857142854,4.857142857142858,2.285714285714281
53,15.428571428571402,15.428571428571402,0,2.747899159663866,1.8739495798319297,4.932773109243698,2.3109243697478945
54,15.571428571428545,15.571428571428545,0,2.781512605042017,1.8907563025210052,5.008403361344538,2.336134453781508
55,15.714285714285687,15.714285714285687,0,2.8151260504201683,1.9075630252100808,5.084033613445378,2.361344537815121
56,15.85714285714283,15.85714285714283,0,2.8487394957983194,1.9243697478991564,5.159663865546218,2.3865546218487346
57,15.999999999999972,15.999999999999972,0,2.8823529411764706,1.941176470588232,5.235294117647058,2.411764705882348
58,16.142857142857114,16.142857142857114,0,2.9159663865546217,1.9579831932773075,5.310924369747898,2.4369747899159613
59,16.285714285714256,16.285714285714256,0,2.949579831932773,1.974789915966383,5.386554621848738,2.4621848739495746
60,16.4285714285714,16.4285714285714,0,2.983193277310924,1.9915966386554587,5.462184873949578,2.487394957983188
61,16.57142857142854,16.57142857142854,0,3.016806722689075,2.0084033613445342,5.537815126050418,2.5126050420168013
62,16.714285714285683,16.714285714285683,0,3.0504201680672263,2.02521008403361,5.613445378151258,2.5378151260504147
63,16.857142857142826,16.857142857142826,0,3.0840336134453774,2.0420168067226854,5.689075630252098,2.563025210084028
64,16.999999999999968,16.999999999999968,0,3.1176470588235285,2.058823529411761,5.7647058823529385,2.5882352941176414
65,17.14285714285711,17.14285714285711,0,3.1512605042016797,2.0756302521008365,5.8403361344537785,2.6134453781512548
66,17.285714285714253,17.285714285714253,0,3.184873949579831,2.092436974789912,5.915966386554619,2.638655462184868
67,17.428571428571395,17.428571428571395,0,3.218487394957982,2.1092436974789877,5.991596638655459,2.6638655462184815
68,17.571428571428537,17.571428571428537,0,3.252100840336133,2.1260504201680632,6.067226890756299,2.689075630252095
