Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,0,1,1,1,5,3,1
2,0,1.02301763402192,1.28956590122791,1.18333969940564,5.04201680672268,3.28956590122791,1
3,0,1.04656507951981,1.45895109493377,1.25928148942086,5.08403361344537,3.45895109493377,1
4,0,1.07065453150032,1.57913180245583,1.31755367441497,5.12605042016806,3.57913180245583,1
5,0,1.0952984656703,1.67235120138247,1.36667939881128,5.16806722689075,3.67235120138247,1
6,0,1.12050964489787,1.74851699616168,1.40996003084539,5.21008403361344,3.74851699616168,1
7,0,1.14630112582217,1.81291425807223,1.44908871313907,5.25210084033613,3.81291425807223,1
8,0,1.17268626561526,1.86869770368374,1.48507125007266,5.29411764705882,3.86869770368374,1
9,0,1.19967872889972,1.91790218986754,1.51856297884173,5.33613445378151,3.91790218986754,1
10,0,1.22729249482542,1.96191710261039,1.55001909821692,5.3781512605042,3.96191710261039,1
11,0,1.25554186430917,2.00173343438705,1.57977103565244,5.42016806722689,4.00173343438705,1
12,0,1.28444146744104,2.0380828973896,1.60806899210506,5.46218487394958,4.0380828973896,1
13,0,1.31400627106117,2.0715211619231,1.63510734882995,5.50420168067226,4.0715211619231,1
14,0,1.34425158651097,2.10248015930015,1.66104068703519,5.54621848739495,4.10248015930015,1
15,0,1.37519307756267,2.13130229631625,1.68599434057003,5.58823529411764,4.13130229631625,1
16,0,1.40684676853148,2.15826360491166,1.71007160249672,5.63025210084033,4.15826360491166,1
17,0,1.43922905257447,2.18358986136227,1.73335879762256,5.67226890756302,4.18358986136227,1
18,0,1.47235670018034,2.20746809109546,1.75592894601845,5.71428571428571,4.20746809109546,1
19,0,1.50624686785482,2.23005495878115,1.77784446826259,5.7563025210084,4.23005495878115,1
20,0,1.54091710700577,2.25148300383831,1.79915922204831,5.79831932773109,4.25148300383831,1
21,0,1.57638537303294,2.27186535300601,1.81992006169078,5.84033613445378,4.27186535300601,1
22,0,1.61267003462693,2.29129933561497,1.8401680504168,5.88235294117647,4.29129933561497,1
23,0,1.64978988328209,2.30986929456596,1.85993941549351,5.92436974789916,4.30986929456596,1
24,0,1.68776414302854,2.32764879861752,1.87926630988425,5.96638655462184,4.32764879861752,1
25,0,1.7266124803881,2.34470240276495,1.89817742627814,6.00840336134453,4.34470240276495,1
26,0,1.76635501455935,2.36108706315101,1.91669849702821,6.05042016806722,4.36108706315101,1
27,0,1.80701232783727,2.37685328480132,1.9348527048856,6.09243697478991,4.37685328480132,1
28,0,1.84860547627253,2.39204606052806,1.95266102324493,6.1344537815126,4.39204606052806,1
29,0,1.89115600057629,2.4067056450022,1.97014250014533,6.17647058823529,4.4067056450022,1
30,0,1.93468593727591,2.42086819754416,1.98731449698988,6.21848739495798,4.42086819754416,1
31,0,1.97921783012749,2.43456631947719,2.00419289050686,6.26050420168067,4.43456631947719,1
32,0,2.02477474179103,2.44782950613958,2.0207922446427,6.30252100840336,4.44782950613958,1
33,0,2.0713802657744,2.46068452932083,2.03712595768346,6.34453781512605,4.46068452932083,1
34,0,2.11905853865223,2.47315576259019,2.05320638883316,6.38655462184874,4.47315576259019,1
35,0,2.16783425256595,2.48526545945471,2.06904496764969,6.42857142857142,4.48526545945471,1
36,0,2.2177326680117,2.49703399232337,2.08465228909328,6.47058823529411,4.49703399232337,1
37,0,2.26877962692246,2.50848005872314,2.10003819643385,6.5126050420168,4.50848005872314,1
38,0,2.32100156605135,2.51962086000906,2.11521185386078,6.55462184873949,4.51962086000907,1
39,0,2.37442553066303,2.53047225685687,2.13018181031626,6.59663865546218,4.53047225685687,2
40,0,2.42907918854014,2.54104890506622,2.1449560558152,6.63865546218487,4.54104890506622,2
41,0,2.48499084431222,2.55136437459266,2.15954207130489,6.68067226890756,4.55136437459266,2
42,0,2.54218945411443,2.56143125423392,2.17394687294792,6.72268907563025,4.56143125423392,2
43,0,2.60070464058362,2.57126124399659,2.188177051572,6.76470588235294,4.57126124399659,2
44,0,2.66056670819969,2.58086523684289,2.2022388079165,6.80672268907563,4.58086523684289,2
45,0,2.72180665897994,2.59025339125002,2.21613798421012,6.84873949579832,4.59025339125002,2
46,0,2.78445620853477,2.59943519579388,2.22988009253618,6.890756302521,4.59943519579388,2
47,0,2.84854780249289,2.60841952678657,2.24347034037606,6.93277310924369,4.60841952678657,2
48,0,2.91411463330462,2.61721469984543,2.25691365366643,6.97478991596638,4.61721469984543,2
49,0,2.98119065743195,2.62582851614447,2.27021469765991,7.01680672268907,4.62582851614447,2
50,0,3.04981061293429,2.63426830399287,2.28337789583949,7.05882352941176,4.63426830399287,2
51,0,3.12001003745899,2.64254095629604,2.29640744710432,7.10084033613445,4.64254095629604,2
52,0,3.19182528664594,2.65065296437893,2.30930734141595,7.14285714285714,4.65065296437893,2
53,0,3.26529355295587,2.6586104485874,2.32208137407039,7.18487394957983,4.6586104485874,2
54,0,3.34045288493195,2.66641918602923,2.33473315874073,7.22689075630252,4.66641918602923,2
55,0,3.41734220690479,2.67408463576953,2.34726613941721,7.26890756302521,4.67408463576953,2
56,0,3.49600133915099,2.68161196175598,2.35968360135669,7.31092436974789,4.68161196175598,2
57,0,3.57647101851571,2.68900605371492,2.37198868114007,7.35294117647058,4.68900605371492,2
58,0,3.65879291950992,2.69627154623012,2.3841843759249,7.39495798319327,4.69627154623012,2
59,0,3.7430096758932,2.70341283619059,2.39627355197066,7.43697478991596,4.7034128361906,2
60,0,3.82916490275342,2.71043409877208,2.40825895250515,7.47899159663865,4.71043409877208,2
61,0,3.91730321909458,2.71733930209745,2.42014320499345,7.52100840336134,4.71733930209745,2
62,0,4.0074702709446,2.7241322207051,2.43192882786374,7.56302521008403,4.7241322207051,2
63,0,4.09971275499493,2.73081644793978,2.44361823673898,7.60504201680672,4.73081644793978,2
64,0,4.19407844278441,2.73739540736749,2.45521375021799,7.64705882352941,4.73739540736749,2
65,0,4.29061620543965,2.74387236330557,2.46671759524513,7.6890756302521,4.74387236330557,2
66,0,4.38937603898499,2.75025043054874,2.47813191210386,7.73109243697479,4.75025043054874,2
67,0,4.49040909023494,2.75653258336382,2.48945875906585,7.77310924369747,4.75653258336382,2
68,0,4.59376768328268,2.7627216638181,2.50070011672423,7.81512605042016,4.7627216638181,2
69,0,4.69950534659821,2.76882038949973,2.5118578920369,7.85714285714285,4.76882038949973,2
70,0,4.80767684075027,2.77483136068263,2.52293392210313,7.89915966386554,4.77483136068263,2
71,0,4.91833818676633,2.78075706698315,2.53392997769474,7.94117647058823,4.78075706698315,2
72,0,5.03154669514536,2.78659989355129,2.54484776656107,7.98319327731092,4.78659989355129,2
73,0,5.14736099553842,2.79236212683478,2.55568893652519,8.02521008403361,4.79236212683478,2
74,0,5.26584106711244,2.79804595995106,2.56645507838719,8.0672268907563,4.79804595995106,2
75,0,5.38704826961284,2.80365349769872,2.57714772864915,8.10924369747899,4.80365349769872,2
76,0,5.51104537514122,2.80918676123698,2.58776837207488,8.15126050420168,4.80918676123698,2
77,0,5.63789660066442,2.81464769245929,2.59831844409663,8.19327731092436,4.81464769245929,2
78,0,5.76766764127195,2.82003815808479,2.60879933307968,8.23529411764705,4.82003815808479,2
79,0,5.90042570419883,2.82535995348909,2.61921238245506,8.27731092436974,4.82535995348909,2
80,0,6.03623954363162,2.83061480629414,2.62955889272954,8.31932773109243,4.83061480629414,3
81,0,6.17517949631559,2.83580437973509,2.63984012338157,8.36134453781512,4.83580437973509,3
82,0,6.31731751798145,2.84093027582058,2.65005729465078,8.40336134453781,4.84093027582058,3
83,0,6.46272722061062,2.84599403830147,2.66021158922843,8.4453781512605,4.84599403830147,3
84,0,6.61148391055815,2.85099715546184,2.67030415385538,8.48739495798319,4.85099715546184,3
85,0,6.7636646275532,2.85594106274475,2.68033610083361,8.52941176470588,4.85594106274475,3
86,0,6.91934818459724,2.8608271452245,2.69030850945703,8.57142857142857,4.8608271452245,3
87,0,7.07861520878055,2.86565673993597,2.70022242736678,8.61344537815126,4.86565673993597,3
88,0,7.24154818303827,2.8704311380708,2.71007887183578,8.65546218487394,4.8704311380708,3
89,0,7.40823148886755,2.87515158704953,2.71987883098703,8.69747899159664,4.87515158704953,3
90,0,7.57875145002798,2.87981929247794,2.72962326494975,8.73949579831932,4.87981929247794,3
91,0,7.75319637724784,2.88443541999533,2.73931310695734,8.78151260504201,4.88443541999533,3
92,0,7.93165661395942,2.88900109702179,2.74894926439041,8.8235294117647,4.88900109702179,3
93,0,8.11422458308709,2.89351741441096,2.75853261976851,8.86554621848739,4.89351741441096,3
94,0,8.30099483491227,2.89798542801448,2.76806403169344,8.90756302521008,4.89798542801448,3
95,0,8.49206409604014,2.90240616016363,2.77754433574699,8.94957983193277,4.90240616016363,3
96,0,8.6875313194935,2.90678060107335,2.78697434534588,8.99159663865546,4.90678060107335,3
97,0,8.88749773595958,2.91110971017361,2.79635485255628,9.03361344537815,4.91110971017361,3
98,0,9.09206690621655,2.91539441737238,2.80568662887021,9.07563025210084,4.91539441737239,3
99,0,9.30134477476667,2.9196356242546,2.81497042594606,9.11764705882352,4.9196356242546,3
100,0,9.51543972470397,2.92383420522078,2.82420697631518,9.15966386554621,4.92383420522078,3
101,0,9.73446263384486,2.92799100856908,2.83339699405642,9.2016806722689,4.92799100856908,3
102,0,9.95852693215077,2.93210685752396,2.84254117544039,9.24369747899159,4.93210685752396,3
103,0,10.1877486604724,2.93618255121474,2.8516401995451,9.28571428571428,4.93618255121474,3
