Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,0,0,0,1,1,1,1
2,0,0,0,1.0168067226890756,1.0756302521008403,1.0756302521008403,1
3,0,0,0,1.0336134453781511,1.1512605042016806,1.1512605042016806,1
4,0,0,0,1.0504201680672267,1.2268907563025209,1.2268907563025209,1
5,0,0,0,1.0672268907563023,1.3025210084033612,1.3025210084033612,1
6,0,0,0,1.0840336134453779,1.3781512605042014,1.3781512605042014,1
7,0,0,0,1.1008403361344534,1.4537815126050417,1.4537815126050417,1
8,0,0,0,1.117647058823529,1.529411764705882,1.529411764705882,1
9,0,0,0,1.1344537815126046,1.6050420168067223,1.6050420168067223,1
10,0,0,0,1.1512605042016801,1.6806722689075626,1.6806722689075626,1
11,0,0,0,1.1680672268907557,1.756302521008403,1.756302521008403,1
12,0,0,0,1.1848739495798313,1.8319327731092432,1.8319327731092432,1
13,0,0,0,1.2016806722689068,1.9075630252100835,1.9075630252100835,1
14,0,0,0,1.2184873949579824,1.9831932773109238,1.9831932773109238,1
15,0,0,0,1.235294117647058,2.058823529411764,2.058823529411764,1
16,0,0,0,1.2521008403361336,2.1344537815126046,2.1344537815126046,1
17,0,0,0,1.2689075630252091,2.210084033613445,2.210084033613445,1
18,0,0,0,1.2857142857142847,2.2857142857142856,2.2857142857142856,1
19,0,0,0,1.3025210084033603,2.361344537815126,2.361344537815126,1
20,0,0,0,1.3193277310924358,2.4369747899159666,2.4369747899159666,1
21,0,0,0,1.3361344537815114,2.512605042016807,2.512605042016807,1
22,0,0,0,1.352941176470587,2.5882352941176476,2.5882352941176476,1
23,0,0,0,1.3697478991596626,2.663865546218488,2.663865546218488,1
24,0,0,0,1.3865546218487381,2.7394957983193287,2.7394957983193287,1
25,0,0,0,1.4033613445378137,2.815126050420169,2.815126050420169,1
26,0,0,0,1.4201680672268893,2.8907563025210097,2.8907563025210097,1
27,0,0,0,1.4369747899159648,2.96638655462185,2.96638655462185,1
28,0,0,0,1.4537815126050404,3.0420168067226907,3.0420168067226907,1
29,0,0,0,1.470588235294116,3.117647058823531,3.117647058823531,1
30,0,0,0,1.4873949579831915,3.1932773109243717,3.1932773109243717,1
31,0,0,0,1.5042016806722671,3.2689075630252122,3.2689075630252122,1
32,0,0,0,1.5210084033613427,3.3445378151260527,3.3445378151260527,1
33,0,0,0,1.5378151260504183,3.4201680672268933,3.4201680672268933,1
34,0,0,0,1.5546218487394938,3.4957983193277338,3.4957983193277338,1
35,0,0,0,1.5714285714285694,3.5714285714285743,3.5714285714285743,1
36,0,0,0,1.588235294117645,3.647058823529415,3.647058823529415,1
37,0,0,0,1.6050420168067205,3.7226890756302553,3.7226890756302553,1
38,0,0,0,1.621848739495796,3.798319327731096,3.798319327731096,1
39,0,0,0,1.6386554621848717,3.8739495798319363,3.8739495798319363,1
40,0,0,0,1.6554621848739473,3.949579831932777,3.949579831932777,1
41,0,0,0,1.6722689075630228,4.025210084033617,4.025210084033617,1
42,0,0,0,1.6890756302520984,4.100840336134457,4.100840336134457,1
43,0,0,0,1.705882352941174,4.176470588235297,4.176470588235297,1
44,0,0,0,1.7226890756302495,4.252100840336137,4.252100840336137,1
45,0,0,0,1.739495798319325,4.327731092436977,4.327731092436977,1
46,0,0,0,1.7563025210084007,4.403361344537817,4.403361344537817,1
47,0,0,0,1.7731092436974762,4.478991596638657,4.478991596638657,1
48,0,0,0,1.7899159663865518,4.554621848739497,4.554621848739497,1
49,0,0,0,1.8067226890756274,4.6302521008403374,4.6302521008403374,1
50,0,0,0,1.823529411764703,4.7058823529411775,4.7058823529411775,1
51,0,0,0,1.8403361344537785,4.781512605042018,4.781512605042018,1
52,0,0,0,1.857142857142854,4.857142857142858,4.857142857142858,1
53,0,0,0,1.8739495798319297,4.932773109243698,4.932773109243698,1
54,0,0,0,1.8907563025210052,5.008403361344538,5.008403361344538,1
55,0,0,0,1.9075630252100808,5.084033613445378,5.084033613445378,1
56,0,0,0,1.9243697478991564,5.159663865546218,5.159663865546218,1
57,0,0,0,1.941176470588232,5.235294117647058,5.235294117647058,1
58,0,0,0,1.9579831932773075,5.310924369747898,5.310924369747898,1
59,0,0,0,1.974789915966383,5.386554621848738,5.386554621848738,1
60,0,0,0,1.9915966386554587,5.462184873949578,5.462184873949578,1
61,0,0,0,2.0084033613445342,5.537815126050418,5.537815126050418,1
62,0,0,0,2.02521008403361,5.613445378151258,5.613445378151258,1
63,0,0,0,2.0420168067226854,5.689075630252098,5.689075630252098,1
64,0,0,0,2.058823529411761,5.7647058823529385,5.7647058823529385,1
65,0,0,0,2.0756302521008365,5.8403361344537785,5.8403361344537785,1
66,0,0,0,2.092436974789912,5.915966386554619,5.915966386554619,1
67,0,0,0,2.1092436974789877,5.991596638655459,5.991596638655459,1
68,0,0,0,2.1260504201680632,6.067226890756299,6.067226890756299,1
69,0,0,0,2.142857142857139,6.142857142857139,6.142857142857139,1
70,0,0,0,2.1596638655462144,6.218487394957979,6.218487394957979,1
71,0,0,0,2.17647058823529,6.294117647058819,6.294117647058819,1
72,0,0,0,2.1932773109243655,6.369747899159659,6.369747899159659,1
73,0,0,0,2.210084033613441,6.445378151260499,6.445378151260499,1
74,0,0,0,2.2268907563025166,6.521008403361339,6.521008403361339,1
75,0,0,0,2.243697478991592,6.596638655462179,6.596638655462179,1
76,0,0,0,2.260504201680668,6.672268907563019,6.672268907563019,1
77,0,0,0,2.2773109243697434,6.747899159663859,6.747899159663859,1
78,0,0,0,2.294117647058819,6.823529411764699,6.823529411764699,1
79,0,0,0,2.3109243697478945,6.8991596638655395,6.8991596638655395,1
80,0,0,0,2.32773109243697,6.9747899159663795,6.9747899159663795,1
81,0,0,0,2.3445378151260456,7.05042016806722,7.05042016806722,1
82,0,0,0,2.361344537815121,7.12605042016806,7.12605042016806,1
83,0,0,0,2.378151260504197,7.2016806722689,7.2016806722689,1
84,0,0,0,2.3949579831932724,7.27731092436974,7.27731092436974,1
85,0,0,0,2.411764705882348,7.35294117647058,7.35294117647058,1
86,0,0,0,2.4285714285714235,7.42857142857142,7.42857142857142,1
87,0,0,0,2.445378151260499,7.50420168067226,7.50420168067226,1
88,0,0,0,2.4621848739495746,7.5798319327731,7.5798319327731,1
89,0,0,0,2.47899159663865,7.65546218487394,7.65546218487394,1
90,0,0,0,2.495798319327726,7.73109243697478,7.73109243697478,1
91,0,0,0,2.5126050420168013,7.80672268907562,7.80672268907562,1
92,0,0,0,2.529411764705877,7.88235294117646,7.88235294117646,1
93,0,0,0,2.5462184873949525,7.9579831932773,7.9579831932773,1
94,0,0,0,2.563025210084028,8.03361344537814,8.03361344537814,1
95,0,0,0,2.5798319327731036,8.10924369747898,8.10924369747898,1
96,0,0,0,2.596638655462179,8.18487394957982,8.18487394957982,1
97,0,0,0,2.6134453781512548,8.26050420168066,8.26050420168066,1
98,0,0,0,2.6302521008403303,8.3361344537815,8.3361344537815,1
99,0,0,0,2.647058823529406,8.41176470588234,8.41176470588234,1
100,0,0,0,2.6638655462184815,8.48739495798318,8.48739495798318,1
101,0,0,0,2.680672268907557,8.563025210084021,8.563025210084021,1
102,0,0,0,2.6974789915966326,8.638655462184861,8.638655462184861,1
103,0,0,0,2.714285714285708,8.714285714285701,8.714285714285701,1
104,0,0,0,2.7310924369747838,8.789915966386541,8.789915966386541,1
105,0,0,0,2.7478991596638593,8.865546218487381,8.865546218487381,1
106,0,0,0,2.764705882352935,8.941176470588221,8.941176470588221,1
107,0,0,0,2.7815126050420105,9.016806722689061,9.016806722689061,1
108,0,0,0,2.798319327731086,9.092436974789901,9.092436974789901,1
109,0,0,0,2.8151260504201616,9.168067226890741,9.168067226890741,1
110,0,0,0,2.831932773109237,9.243697478991582,9.243697478991582,1
111,0,0,0,2.8487394957983128,9.319327731092422,9.319327731092422,1
112,0,0,0,2.8655462184873883,9.394957983193262,9.394957983193262,1
113,0,0,0,2.882352941176464,9.470588235294102,9.470588235294102,1
114,0,0,0,2.8991596638655395,9.546218487394942,9.546218487394942,1
115,0,0,0,2.915966386554615,9.621848739495782,9.621848739495782,1
116,0,0,0,2.9327731092436906,9.697478991596622,9.697478991596622,1
117,0,0,0,2.949579831932766,9.773109243697462,9.773109243697462,1
118,0,0,0,2.9663865546218418,9.848739495798302,9.848739495798302,1
119,0,0,0,2.9831932773109173,9.924369747899142,9.924369747899142,1
120,0,0,0,3,10,10,1
