Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,0,30,1,1,0,8,1
2,0,30.57983193277311,1.0336134453781514,1.0168067226890756,0,8.067226890756302,1.0336134453781514
3,0,31.15966386554622,1.0672268907563027,1.0336134453781511,0,8.134453781512605,1.0672268907563027
4,0,31.739495798319332,1.100840336134454,1.0504201680672267,0,8.201680672268907,1.100840336134454
5,0,32.31932773109244,1.1344537815126055,1.0672268907563023,0,8.26890756302521,1.1344537815126055
6,0,32.899159663865554,1.1680672268907568,1.0840336134453779,0,8.336134453781511,1.1680672268907568
7,0,33.478991596638664,1.2016806722689082,1.1008403361344534,0,8.403361344537814,1.2016806722689082
8,0,34.058823529411775,1.2352941176470595,1.117647058823529,0,8.470588235294116,1.2352941176470595
9,0,34.638655462184886,1.268907563025211,1.1344537815126046,0,8.537815126050418,1.268907563025211
10,0,35.218487394958,1.3025210084033623,1.1512605042016801,0,8.60504201680672,1.3025210084033623
11,0,35.79831932773111,1.3361344537815136,1.1680672268907557,0,8.672268907563023,1.3361344537815136
12,0,36.37815126050422,1.369747899159665,1.1848739495798313,0,8.739495798319325,1.369747899159665
13,0,36.95798319327733,1.4033613445378164,1.2016806722689068,0,8.806722689075627,1.4033613445378164
14,0,37.53781512605044,1.4369747899159677,1.2184873949579824,0,8.87394957983193,1.4369747899159677
15,0,38.11764705882355,1.470588235294119,1.235294117647058,0,8.941176470588232,1.470588235294119
16,0,38.69747899159666,1.5042016806722704,1.2521008403361336,0,9.008403361344534,1.5042016806722704
17,0,39.27731092436977,1.5378151260504218,1.2689075630252091,0,9.075630252100837,1.5378151260504218
18,0,39.85714285714288,1.5714285714285732,1.2857142857142847,0,9.142857142857139,1.5714285714285732
19,0,40.43697478991599,1.6050420168067245,1.3025210084033603,0,9.210084033613441,1.6050420168067245
20,0,41.016806722689104,1.638655462184876,1.3193277310924358,0,9.277310924369743,1.638655462184876
21,0,41.596638655462215,1.6722689075630273,1.3361344537815114,0,9.344537815126046,1.6722689075630273
22,0,42.176470588235325,1.7058823529411786,1.352941176470587,0,9.411764705882348,1.7058823529411786
23,0,42.756302521008436,1.73949579831933,1.3697478991596626,0,9.47899159663865,1.73949579831933
24,0,43.33613445378155,1.7731092436974814,1.3865546218487381,0,9.546218487394952,1.7731092436974814
25,0,43.91596638655466,1.8067226890756327,1.4033613445378137,0,9.613445378151255,1.8067226890756327
26,0,44.49579831932777,1.840336134453784,1.4201680672268893,0,9.680672268907557,1.840336134453784
27,0,45.07563025210088,1.8739495798319354,1.4369747899159648,0,9.74789915966386,1.8739495798319354
28,0,45.65546218487399,1.9075630252100868,1.4537815126050404,0,9.815126050420162,1.9075630252100868
29,0,46.2352941176471,1.9411764705882382,1.470588235294116,0,9.882352941176464,1.9411764705882382
30,0,46.81512605042021,1.9747899159663895,1.4873949579831915,0,9.949579831932766,1.9747899159663895
31,0,47.39495798319332,2.008403361344541,1.5042016806722671,0,10.016806722689068,2.008403361344541
32,0,47.97478991596643,2.042016806722692,1.5210084033613427,0,10.08403361344537,2.042016806722692
33,0,48.554621848739544,2.075630252100843,1.5378151260504183,0,10.151260504201673,2.075630252100843
34,0,49.134453781512654,2.1092436974789943,1.5546218487394938,0,10.218487394957975,2.1092436974789943
35,0,49.714285714285765,2.1428571428571455,1.5714285714285694,0,10.285714285714278,2.1428571428571455
36,0,50.294117647058876,2.1764705882352966,1.588235294117645,0,10.35294117647058,2.1764705882352966
37,0,50.87394957983199,2.2100840336134477,1.6050420168067205,0,10.420168067226882,2.2100840336134477
38,0,51.4537815126051,2.243697478991599,1.621848739495796,0,10.487394957983184,2.243697478991599
39,0,52.03361344537821,2.27731092436975,1.6386554621848717,0,10.554621848739487,2.27731092436975
40,0,52.61344537815132,2.310924369747901,1.6554621848739473,0,10.621848739495789,2.310924369747901
41,0,53.19327731092443,2.3445378151260523,1.6722689075630228,0,10.689075630252091,2.3445378151260523
42,0,53.77310924369754,2.3781512605042034,1.6890756302520984,0,10.756302521008394,2.3781512605042034
43,0,54.35294117647065,2.4117647058823546,1.705882352941174,0,10.823529411764696,2.4117647058823546
44,0,54.93277310924376,2.4453781512605057,1.7226890756302495,0,10.890756302520998,2.4453781512605057
45,0,55.51260504201687,2.478991596638657,1.739495798319325,0,10.9579831932773,2.478991596638657
46,0,56.09243697478998,2.512605042016808,1.7563025210084007,0,11.025210084033603,2.512605042016808
47,0,56.672268907563094,2.546218487394959,1.7731092436974762,0,11.092436974789905,2.546218487394959
48,0,57.252100840336205,2.5798319327731103,1.7899159663865518,0,11.159663865546207,2.5798319327731103
49,0,57.831932773109315,2.6134453781512614,1.8067226890756274,0,11.22689075630251,2.6134453781512614
50,0,58.411764705882426,2.6470588235294126,1.823529411764703,0,11.294117647058812,2.6470588235294126
51,0,58.99159663865554,2.6806722689075637,1.8403361344537785,0,11.361344537815114,2.6806722689075637
52,0,59.57142857142865,2.714285714285715,1.857142857142854,0,11.428571428571416,2.714285714285715
53,0,60.15126050420176,2.747899159663866,1.8739495798319297,0,11.495798319327719,2.747899159663866
54,0,60.73109243697487,2.781512605042017,1.8907563025210052,0,11.563025210084021,2.781512605042017
55,0,61.31092436974798,2.8151260504201683,1.9075630252100808,0,11.630252100840323,2.8151260504201683
56,0,61.89075630252109,2.8487394957983194,1.9243697478991564,0,11.697478991596626,2.8487394957983194
57,0,62.4705882352942,2.8823529411764706,1.941176470588232,0,11.764705882352928,2.8823529411764706
58,0,63.05042016806731,2.9159663865546217,1.9579831932773075,0,11.83193277310923,2.9159663865546217
59,0,63.63025210084042,2.949579831932773,1.974789915966383,0,11.899159663865532,2.949579831932773
60,0,64.21008403361353,2.983193277310924,1.9915966386554587,0,11.966386554621835,2.983193277310924
61,0,64.78991596638663,3.016806722689075,2.0084033613445342,0,12.033613445378137,3.016806722689075
62,0,65.36974789915973,3.0504201680672263,2.02521008403361,0,12.10084033613444,3.0504201680672263
63,0,65.94957983193284,3.0840336134453774,2.0420168067226854,0,12.168067226890741,3.0840336134453774
64,0,66.52941176470594,3.1176470588235285,2.058823529411761,0,12.235294117647044,3.1176470588235285
65,0,67.10924369747904,3.1512605042016797,2.0756302521008365,0,12.302521008403346,3.1512605042016797
66,0,67.68907563025215,3.184873949579831,2.092436974789912,0,12.369747899159648,3.184873949579831
67,0,68.26890756302525,3.218487394957982,2.1092436974789877,0,12.43697478991595,3.218487394957982
68,0,68.84873949579836,3.252100840336133,2.1260504201680632,0,12.504201680672253,3.252100840336133
69,0,69.42857142857146,3.2857142857142843,2.142857142857139,0,12.571428571428555,3.2857142857142843
70,0,70.00840336134456,3.3193277310924354,2.1596638655462144,0,12.638655462184857,3.3193277310924354
71,0,70.58823529411767,3.3529411764705865,2.17647058823529,0,12.70588235294116,3.3529411764705865
72,0,71.16806722689077,3.3865546218487377,2.1932773109243655,0,12.773109243697462,3.3865546218487377
73,0,71.74789915966387,3.420168067226889,2.210084033613441,0,12.840336134453764,3.420168067226889
74,0,72.32773109243698,3.45378151260504,2.2268907563025166,0,12.907563025210067,3.45378151260504
75,0,72.90756302521008,3.487394957983191,2.243697478991592,0,12.974789915966369,3.487394957983191
76,0,73.48739495798318,3.5210084033613422,2.260504201680668,0,13.042016806722671,3.5210084033613422
77,0,74.06722689075629,3.5546218487394934,2.2773109243697434,0,13.109243697478973,3.5546218487394934
78,0,74.64705882352939,3.5882352941176445,2.294117647058819,0,13.176470588235276,3.5882352941176445
79,0,75.2268907563025,3.6218487394957957,2.3109243697478945,0,13.243697478991578,3.6218487394957957
80,0,75.8067226890756,3.655462184873947,2.32773109243697,0,13.31092436974788,3.655462184873947
81,0,76.3865546218487,3.689075630252098,2.3445378151260456,0,13.378151260504183,3.689075630252098
82,0,76.9663865546218,3.722689075630249,2.361344537815121,0,13.445378151260485,3.722689075630249
83,0,77.54621848739491,3.7563025210084002,2.378151260504197,0,13.512605042016787,3.7563025210084002
84,0,78.12605042016801,3.7899159663865514,2.3949579831932724,0,13.57983193277309,3.7899159663865514
85,0,78.70588235294112,3.8235294117647025,2.411764705882348,0,13.647058823529392,3.8235294117647025
86,0,79.28571428571422,3.8571428571428537,2.4285714285714235,0,13.714285714285694,3.8571428571428537
87,0,79.86554621848732,3.890756302521005,2.445378151260499,0,13.781512605041996,3.890756302521005
88,0,80.44537815126043,3.924369747899156,2.4621848739495746,0,13.848739495798299,3.924369747899156
