Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
1,0,1,1,1,1,1,1
2,0,1.2436974789915967,1,1.0336134453781514,1.0756302521008403,1.0756302521008403,1.0420168067226891
3,0,1.4873949579831933,1,1.0672268907563027,1.1512605042016806,1.1512605042016806,1.0840336134453783
4,0,1.73109243697479,1,1.100840336134454,1.2268907563025209,1.2268907563025209,1.1260504201680674
5,0,1.9747899159663866,1,1.1344537815126055,1.3025210084033612,1.3025210084033612,1.1680672268907566
6,0,2.2184873949579833,1,1.1680672268907568,1.3781512605042014,1.3781512605042014,1.2100840336134457
7,0,2.46218487394958,1,1.2016806722689082,1.4537815126050417,1.4537815126050417,1.252100840336135
8,0,2.7058823529411766,1,1.2352941176470595,1.529411764705882,1.529411764705882,1.294117647058824
9,0,2.9495798319327733,1,1.268907563025211,1.6050420168067223,1.6050420168067223,1.3361344537815132
10,0,3.19327731092437,1,1.3025210084033623,1.6806722689075626,1.6806722689075626,1.3781512605042023
11,0,3.4369747899159666,1,1.3361344537815136,1.756302521008403,1.756302521008403,1.4201680672268915
12,0,3.6806722689075633,1,1.369747899159665,1.8319327731092432,1.8319327731092432,1.4621848739495806
13,0,3.92436974789916,1,1.4033613445378164,1.9075630252100835,1.9075630252100835,1.5042016806722698
14,0,4.168067226890757,1,1.4369747899159677,1.9831932773109238,1.9831932773109238,1.546218487394959
15,0,4.411764705882353,1,1.470588235294119,2.058823529411764,2.058823529411764,1.588235294117648
16,0,4.65546218487395,1,1.5042016806722704,2.1344537815126046,2.1344537815126046,1.6302521008403372
17,0,4.899159663865547,1,1.5378151260504218,2.210084033613445,2.210084033613445,1.6722689075630264
18,0,5.142857142857143,1,1.5714285714285732,2.2857142857142856,2.2857142857142856,1.7142857142857155
19,0,5.38655462184874,1,1.6050420168067245,2.361344537815126,2.361344537815126,1.7563025210084047
20,0,5.630252100840337,1,1.638655462184876,2.4369747899159666,2.4369747899159666,1.7983193277310938
21,0,5.873949579831933,1,1.6722689075630273,2.512605042016807,2.512605042016807,1.840336134453783
22,0,6.11764705882353,1,1.7058823529411786,2.5882352941176476,2.5882352941176476,1.8823529411764721
23,0,6.3613445378151265,1,1.73949579831933,2.663865546218488,2.663865546218488,1.9243697478991613
24,0,6.605042016806723,1,1.7731092436974814,2.7394957983193287,2.7394957983193287,1.9663865546218504
25,0,6.84873949579832,1,1.8067226890756327,2.815126050420169,2.815126050420169,2.0084033613445396
26,0,7.0924369747899165,1,1.840336134453784,2.8907563025210097,2.8907563025210097,2.0504201680672285
27,0,7.336134453781513,1,1.8739495798319354,2.96638655462185,2.96638655462185,2.0924369747899174
28,0,7.57983193277311,1,1.9075630252100868,3.0420168067226907,3.0420168067226907,2.1344537815126063
29,0,7.8235294117647065,1,1.9411764705882382,3.117647058823531,3.117647058823531,2.1764705882352953
30,0,8.067226890756302,1,1.9747899159663895,3.1932773109243717,3.1932773109243717,2.218487394957984
31,0,8.310924369747898,1,2.008403361344541,3.2689075630252122,3.2689075630252122,2.260504201680673
32,0,8.554621848739494,1,2.042016806722692,3.3445378151260527,3.3445378151260527,2.302521008403362
33,0,8.79831932773109,1,2.075630252100843,3.4201680672268933,3.4201680672268933,2.344537815126051
34,0,9.042016806722685,1,2.1092436974789943,3.4957983193277338,3.4957983193277338,2.38655462184874
35,0,9.285714285714281,1,2.1428571428571455,3.5714285714285743,3.5714285714285743,2.428571428571429
36,0,9.529411764705877,1,2.1764705882352966,3.647058823529415,3.647058823529415,2.4705882352941178
37,0,9.773109243697473,1,2.2100840336134477,3.7226890756302553,3.7226890756302553,2.5126050420168067
38,0,10.016806722689068,1,2.243697478991599,3.798319327731096,3.798319327731096,2.5546218487394956
39,0,10.260504201680664,1,2.27731092436975,3.8739495798319363,3.8739495798319363,2.5966386554621845
40,0,10.50420168067226,1,2.310924369747901,3.949579831932777,3.949579831932777,2.6386554621848735
41,0,10.747899159663856,1,2.3445378151260523,4.025210084033617,4.025210084033617,2.6806722689075624
42,0,10.991596638655452,1,2.3781512605042034,4.100840336134457,4.100840336134457,2.7226890756302513
43,0,11.235294117647047,1,2.4117647058823546,4.176470588235297,4.176470588235297,2.7647058823529402
44,0,11.478991596638643,1,2.4453781512605057,4.252100840336137,4.252100840336137,2.806722689075629
45,0,11.722689075630239,1,2.478991596638657,4.327731092436977,4.327731092436977,2.848739495798318
46,0,11.966386554621835,1,2.512605042016808,4.403361344537817,4.403361344537817,2.890756302521007
47,0,12.21008403361343,1,2.546218487394959,4.478991596638657,4.478991596638657,2.932773109243696
48,0,12.453781512605026,1,2.5798319327731103,4.554621848739497,4.554621848739497,2.974789915966385
49,0,12.697478991596622,1,2.6134453781512614,4.6302521008403374,4.6302521008403374,3.016806722689074
50,0,12.941176470588218,1,2.6470588235294126,4.7058823529411775,4.7058823529411775,3.0588235294117627
51,0,13.184873949579814,1,2.6806722689075637,4.781512605042018,4.781512605042018,3.1008403361344516
52,0,13.42857142857141,1,2.714285714285715,4.857142857142858,4.857142857142858,3.1428571428571406
53,0,13.672268907563005,1,2.747899159663866,4.932773109243698,4.932773109243698,3.1848739495798295
54,0,13.9159663865546,1,2.781512605042017,5.008403361344538,5.008403361344538,3.2268907563025184
55,0,14.159663865546197,1,2.8151260504201683,5.084033613445378,5.084033613445378,3.2689075630252074
56,0,14.403361344537792,1,2.8487394957983194,5.159663865546218,5.159663865546218,3.3109243697478963
57,0,14.647058823529388,1,2.8823529411764706,5.235294117647058,5.235294117647058,3.352941176470585
58,0,14.890756302520984,1,2.9159663865546217,5.310924369747898,5.310924369747898,3.394957983193274
59,0,15.13445378151258,1,2.949579831932773,5.386554621848738,5.386554621848738,3.436974789915963
60,0,15.378151260504175,1,2.983193277310924,5.462184873949578,5.462184873949578,3.478991596638652
61,0,15.621848739495771,1,3.016806722689075,5.537815126050418,5.537815126050418,3.521008403361341
62,0,15.865546218487367,1,3.0504201680672263,5.613445378151258,5.613445378151258,3.56302521008403
63,0,16.109243697478963,1,3.0840336134453774,5.689075630252098,5.689075630252098,3.6050420168067188
64,0,16.35294117647056,1,3.1176470588235285,5.7647058823529385,5.7647058823529385,3.6470588235294077
65,0,16.596638655462154,1,3.1512605042016797,5.8403361344537785,5.8403361344537785,3.6890756302520966
66,0,16.84033613445375,1,3.184873949579831,5.915966386554619,5.915966386554619,3.7310924369747855
67,0,17.084033613445346,1,3.218487394957982,5.991596638655459,5.991596638655459,3.7731092436974745
68,0,17.32773109243694,1,3.252100840336133,6.067226890756299,6.067226890756299,3.8151260504201634
69,0,17.571428571428537,1,3.2857142857142843,6.142857142857139,6.142857142857139,3.8571428571428523
70,0,17.815126050420133,1,3.3193277310924354,6.218487394957979,6.218487394957979,3.8991596638655412
